City,State,ID
Sterling,VA,400
Sterling Heights,MI,128
Sterrett,AL,12
Stevens,PA,24
Stevens Point,WI,26
Stevensburg,VA,1
Stevenson,AL,1
Stevenson,MD,1
Stevenson,WA,12
Stevenson Ranch,CA,93
Stevensville,MD,35
Stevensville,MI,23
Stevinson,CA,23
Stewartstown,PA,9
Stewartsville,MO,1
Stewartsville,NJ,28
Stewartville,MN,18
Stilesville,IN,9
Stillwater,MN,39
Stillwater,NY,2
Stillwater,OK,3
Stilwell,KS,11
Stinnett,TX,1
Stinson Beach,CA,1
Stirling,NJ,1
Stites,ID,1
Stockbridge,GA,344
Stockbridge,MA,1
Stockertown,PA,6
Stockholm,NJ,2
Stockton,AL,1
Stockton,CA,804
Stockton,IL,1
Stockton,NJ,1
Stockton,UT,16
Stoddard,NH,4
Stokesdale,NC,5
Stone Creek,OH,1
Stone Mountain,GA,72
Stone Ridge,NY,2
Stoneboro,PA,2
Stoneham,MA,50
Stonington,CT,11
Stony Brook,NY,19
Stony Creek,VA,28
Stony Point,NC,3
Stony Point,NY,43
Stonyford,CA,1
Storm Lake,IA,1
Stormville,NY,2
Storrs Mansfield,CT,16
Story City,IA,8
Stotts City,MO,6
Stoughton,MA,65
Stoughton,WI,19
Stoutsville,OH,6
Stow,OH,8
Stoystown,PA,5
Strabane,PA,1
Strafford,MO,20
Strafford,NH,4
Strasburg,CO,5
Strasburg,OH,2
Strasburg,PA,8
Strasburg,VA,45
Stratford,CA,12
Stratford,CT,116
Stratford,NJ,13
Stratford,OK,1
Stratham,NH,9
Strathmore,CA,23
Stratton,CO,4
Straughn,IN,6
Strawberry Plains,TN,9
Streamwood,IL,30
Streator,IL,1
Street,MD,7
Streetman,TX,4
Streetsboro,OH,3
Strongsville,OH,37
Stroud,OK,3
Stroudsburg,PA,86
Strykersville,NY,1
Stuart,FL,16
Stuart,IA,5
Stuart,VA,11
Stuarts Draft,VA,4
Studio City,CA,190
Sturbridge,MA,37
Sturgeon,MO,1
Sturgeon Lake,MN,1
Sturgis,MI,11
Sturtevant,WI,82
Stuttgart,AR,4
Stuyvesant,NY,3
Suamico,WI,4
Sublimity,OR,17
Succasunna,NJ,2
Sudbury,MA,7
Sudlersville,MD,7
Suffern,NY,126
Suffield,CT,4
Suffolk,VA,130
Sugar City,ID,1
Sugar Grove,IL,10
Sugar Grove,NC,1
Sugar Grove,OH,1
Sugar Grove,PA,2
Sugar Hill,GA,1
Sugar Land,TX,85
Sugar Valley,GA,1
Sugarcreek,OH,10
Sugarloaf,PA,1
Suisun City,CA,23
Suitland,MD,94
Sula,MT,1
Sulligent,AL,1
Sullivan,IN,1
Sullivan,MO,12
Sullivan,OH,3
Sullivan,WI,2
Sulphur,IN,1
Sulphur,LA,28
Sulphur,OK,1
Sulphur Springs,TX,1
Sultan,WA,11
Sumas,WA,7
Sumerco,WV,1
Summer Lake,OR,5
Summerdale,AL,6
Summerfield,FL,40
Summerfield,LA,2
Summerfield,NC,4
Summerhill,PA,1
Summerland,CA,22
Summerland Key,FL,5
Summersville,WV,1
Summerton,SC,90
Summertown,TN,2
Summerville,GA,13
Summerville,OR,5
Summerville,SC,1293
Summit,MS,3
Summit,NJ,33
Summit,NY,1
Summit Argo,IL,4
Summit Point,WV,1
Sumner,GA,1
Sumner,WA,112
Sumpter,OR,23
Sumrall,MS,4
Sumter,SC,522
Sumterville,FL,17
Sun City,AZ,129
Sun City,CA,77
Sun City Center,FL,20
Sun City West,AZ,40
Sun Lakes,AZ,8
Sun Prairie,WI,23
Sun Valley,CA,518
Sun Valley,NV,17
Sunapee,NH,5
Sunburg,MN,4
Sunbury,OH,74
Sunbury,PA,10
Suncook,NH,1
Sunderland,MD,3
Sunland,CA,64
Sunman,IN,6
Sunny Isles Beach,FL,1
Sunnyside,NY,1
Sunnyside,WA,1
Sunnyvale,CA,391
Sunnyvale,TX,62
Sunol,CA,328
Sunrise,FL,12
Sunset,LA,4
Sunset,SC,17
Sunset,TX,1
Sunset Valley,TX,7
Superior,AZ,15
Superior,MT,3
Superior,WI,2
Supply,NC,1
Surf City,NC,1
Surf City,NJ,1
Surfside,FL,1
Surfside Beach,SC,8
Surgoinsville,TN,2
Suring,WI,3
Surprise,AZ,192
Surry,NH,2
Surry,VA,4
Susanville,CA,30
Sussex,NJ,2
Sussex,WI,1
Sutersville,PA,2
Sutherland,NE,1
Sutherland,VA,10
Sutherlin,OR,58
Sutherlin,VA,3
Sutter,CA,13
Sutter Creek,CA,14
Sutton,MA,6
Sutton,WV,11
Suttons Bay,MI,2
Suwanee,GA,55
Swainsboro,GA,3
Swan,IA,1
Swan River,MN,1
Swan Valley,ID,1
Swannanoa,NC,16
Swansea,MA,15
Swansea,SC,191
Swanton,OH,15
Swanville,MN,2
Swanzey,NH,9
Swarthmore,PA,4
Swartz Creek,MI,262
Swedesboro,NJ,65
Sweet Home,OR,25
Sweet Springs,MO,8
Sweetwater,FL,1
Sweetwater,TN,8
Sweetwater,TX,19
Swisher,IA,16
Swisshome,OR,2
Swoope,VA,5
Swords Creek,VA,2
Sycamore,IL,5
Sycamore,OH,1
Sycamore,PA,1
Sykesville,MD,49
Sylacauga,AL,13
Sylmar,CA,633
Sylva,NC,5
Sylvania,GA,4
Sylvania,OH,19
Sylvester,GA,9
Syosset,NY,67
Syracuse,IN,3
Syracuse,NY,537
Syracuse,UT,22
Taberg,NY,3
Tabernacle,NJ,7
Tabiona,UT,1
Tabor City,NC,2
Tacoma,WA,1349
Taft,CA,17
Tafton,PA,1
Taftville,CT,1
Tahoe City,CA,32
Tahoe Vista,CA,2
Tahoma,CA,3
Takoma Park,MD,9
Talala,OK,2
Talent,OR,41
Talking Rock,GA,7
Talladega,AL,6
Tallahassee,FL,756
Tallapoosa,GA,13
Tallassee,AL,1
Tallmadge,OH,4
Tallulah,LA,4
Talmage,UT,4
Talmo,GA,3
Tamaqua,PA,5
Tamarac,FL,5
Tamarack,MN,2
Tamassee,SC,4
Tampa,FL,3055
Taneytown,MD,5
Tangent,OR,65
Tanner,AL,57
Tannersville,PA,8
Tappahannock,VA,24
Tappan,NY,5
Tappen,ND,1
Tarboro,NC,1
Tarentum,PA,7
Tarpon Springs,FL,130
Tarrytown,NY,177
Tarzan,TX,4
Tarzana,CA,169
Tate,GA,1
Taunton,MA,23
Tavares,FL,6
Tavernier,FL,15
Tawas City,MI,6
Taylor,AR,1
Taylor,AZ,1
Taylor,MI,214
Taylor,PA,6
Taylor,TX,2
Taylor,WI,1
Taylor Mill,KY,13
Taylors,SC,593
Taylors Falls,MN,4
Taylorsville,IN,2
Taylorsville,MS,1
Taylorsville,NC,8
Taylorsville,UT,32
Tazewell,TN,1
Teachey,NC,1
Teague,TX,10
Teaneck,NJ,92
Teasdale,UT,1
Teaticket,MA,2
Tecumseh,KS,3
Tecumseh,MI,2
Tecumseh,OK,1
Teec Nos Pos,AZ,4
Tehachapi,CA,35
Tejon Ranch,CA,1
Tekamah,NE,2
Tekoa,WA,1
Tekonsha,MI,3
Telford,PA,48
Telford,TN,16
Tellico Plains,TN,1
Temecula,CA,380
Tempe,AZ,1484
Temperance,MI,2
Temperanceville,VA,2
Temple,GA,39
Temple,NH,2
Temple,PA,4
Temple,TX,23
Temple City,CA,15
Temple Hills,MD,79
Temple Terrace,FL,2
Templeton,CA,47
Templeton,MA,18
Templeton,PA,1
Tenafly,NJ,3
Tenaha,TX,1
Tenino,WA,11
Tenmile,OR,8
Termo,CA,2
Terra Bella,CA,31
Terrace Park,OH,2
Terre Haute,IN,24
Terre Hill,PA,1
Terrebonne,OR,25
Terrell,TX,20
Terry,MS,10
Teterboro,NJ,5
Tetonia,ID,1
Tewksbury,MA,92
Texarkana,AR,6
Texarkana,TX,1
Texas City,TX,16
Texline,TX,2
Thackerville,OK,4
Thatcher,AZ,1
Thaxton,VA,5
The Colony,TX,22
The Dalles,OR,201
The Hills,TX,2
The Plains,VA,25
The Sea Ranch,CA,2
The Villages,FL,3
Thedford,NE,1
Theodore,AL,105
Theresa,WI,3
Thermopolis,WY,3
Thibodaux,LA,4
Thomaston,CT,6
Thomaston,GA,10
Thomaston,ME,2
Thomasville,GA,6
Thomasville,NC,23
Thomasville,PA,31
Thompson,OH,1
Thompson,PA,1
Thompson,UT,36
Thompsons Station,TN,8
Thomson,GA,28
Thonotosassa,FL,40
Thoreau,NM,5
Thorn Hill,TN,2
Thorndale,PA,2
Thornton,CO,92
Thornton,IL,28
Thornton,NH,12
Thornton,TX,1
Thornton,WA,4
Thorntown,IN,21
Thornville,OH,8
Thorofare,NJ,7
Thorp,WA,3
Thorp,WI,2
Thorsby,AL,9
Thousand Oaks,CA,80
Thrall,TX,2
Three Forks,MT,1
Three Oaks,MI,2
Three Rivers,CA,3
Three Rivers,MI,21
Three Springs,PA,1
Thurman,IA,10
Thurmont,MD,54
Tickfaw,LA,1
Ticonderoga,NY,1
Tidewater,OR,25
Tidioute,PA,1
Tiffin,IA,2
Tifton,GA,29
Tigerton,WI,1
Tignall,GA,2
Tijeras,NM,2
Tillamook,OR,92
Tillatoba,MS,3
Tiller,OR,3
Tillman,SC,8
Tilton,IL,1
Tilton,NH,44
Tiltonsville,OH,1
Timber,OR,23
Timberville,VA,6
Timmonsville,SC,138
Timnath,CO,15
Tinley Park,IL,64
Tioga,PA,3
Tipp City,OH,27
Tipton,CA,38
Tipton,IA,1
Tipton,IN,10
Titus,AL,2
Titusville,FL,66
Titusville,NJ,11
Titusville,PA,2
Tiverton,RI,5
Tivoli,NY,5
Toano,VA,16
Tobaccoville,NC,5
Tobyhanna,PA,5
Toccoa,GA,10
Tohatchi,NM,4
Toledo,OH,462
Toledo,OR,62
Toledo,WA,15
Tolland,CT,28
Tollesboro,KY,1
Tolleson,AZ,225
Tollhouse,CA,7
Tolono,IL,1
Toluca Lake,CA,40
Tomah,WI,27
Tomahawk,WI,4
Tomales,CA,4
Tomball,TX,50
Tomkins Cove,NY,1
Toms Brook,VA,42
Toms River,NJ,127
Tonalea,AZ,1
Tonawanda,NY,120
Toney,AL,7
Tonganoxie,KS,2
Tonica,IL,1
Tonkawa,OK,1
Tonopah,AZ,63
Tonopah,NV,17
Tonto Basin,AZ,4
Tooele,UT,167
Toomsuba,MS,5
Topanga,CA,39
Topaz,CA,4
Topeka,KS,21
Toppenish,WA,2
Topping,VA,4
Topsfield,MA,6
Topsham,ME,3
Toquerville,UT,10
Torbert,LA,2
Tornillo,TX,2
Torrance,CA,554
Torrey,UT,4
Torrington,CT,15
Torrington,WY,4
Totowa,NJ,32
Towaoc,CO,4
Tower,MN,1
Tower Lakes,IL,1
Town Creek,AL,1
Townsend,DE,10
Townsend,GA,12
Townsend,MA,5
Townshend,VT,2
Township 1 Charlotte,NC,1
Township Of Washington,NJ,3
Township of Washington,NJ,26
Townville,SC,85
Towson,MD,87
Trabuco Canyon,CA,15
Tracy,CA,1035
Tracy,MN,1
Tracys Landing,MD,1
Trafalgar,IN,1
Trafford,AL,19
Trafford,PA,9
Trail,OR,21
Tranquillity,CA,9
Trappe,MD,6
Trappe,PA,7
Travelers Rest,SC,235
Traverse City,MI,3
Treasure Island,FL,2
Tremont,IL,24
Tremont,MS,2
Tremont,PA,25
Tremonton,UT,31
Trempealeau,WI,2
Trenary,MI,1
Trent,TX,1
Trenton,FL,6
Trenton,GA,29
Trenton,ME,6
Trenton,MI,23
Trenton,NC,1
Trenton,NJ,459
Trenton,OH,3
Trenton,SC,48
Treynor,IA,1
Triadelphia,WV,12
Triangle,NC,1
Triangle,VA,51
Trinidad,CA,15
Trinidad,CO,27
Trinity,AL,4
Trinity,FL,4
Trinity,NC,9
Trinity Center,CA,5
Trion,GA,1
Trona,CA,2
Trotwood,OH,2
Trout Run,PA,7
Troutdale,OR,50
Troutman,NC,17
Troutville,VA,56
Troy,AL,14
Troy,IL,3
Troy,MI,95
Troy,MO,2
Troy,NC,1
Troy,NH,5
Troy,NY,92
Troy,OH,20
Troy,SC,8
Troy,TX,21
Troy,VA,4
Truckee,CA,84
Truman,MN,5
Trumann,AR,2
Trumansburg,NY,2
Trumbull,CT,59
Trussville,AL,19
Truth or Consequences,NM,4
Tryon,NC,5
Tualatin,OR,216
Tuba City,AZ,8
Tuckahoe,NY,24
Tucker,GA,231
Tuckerton,NJ,39
Tucson,AZ,4756
Tucumcari,NM,15
Tujunga,CA,42
Tukwila,WA,11
Tulalip,WA,9
Tulare,CA,165
Tularosa,NM,1
Tullahoma,TN,3
Tully,NY,11
Tulsa,OK,6451
Tumwater,WA,1
Tunnel Hill,GA,8
Tuolumne,CA,6
Tupelo,MS,8
Tupman,CA,14
Turbeville,SC,14
Turbotville,PA,1
Turlock,CA,186
Turner,ME,2
Turner,OR,2
Turrell,AR,2
Turtle Creek,PA,5
Tuscaloosa,AL,1341
Tuscarora,MD,5
Tuscola,IL,2
Tuscumbia,AL,4
Tuskegee,AL,21
Tustin,CA,597
Tustin,MI,1
Tuttle,OK,2
Tuxedo Park,NY,5
Twain,CA,3
Twain Harte,CA,20
Twin Bridges,CA,2
Twin City,GA,3
Twin Falls,ID,4
Twin Lake,MI,5
Twin Lakes,MN,1
Twin Peaks,CA,12
Twinsburg,OH,10
Two Harbors,MN,3
Tybee Island,GA,2
Tygh Valley,OR,8
Tyler,AL,5
Tyler,TX,27
Tylertown,MS,2
Tyngsboro,MA,25
Tyrone,GA,3
Tyrone,PA,13
Tyronza,AR,1
Uhrichsville,OH,1
Ukiah,CA,75
Ullin,IL,1
Ulmer,SC,3
Ulster Park,NY,5
Ulysses,PA,1
Umatilla,FL,2
Umatilla,OR,30
Unadilla,GA,7
Unadilla,NY,2
Uncasville,CT,19
Underwood,IA,2
Unicoi,TN,4
Union,IL,2
Union,KY,11
Union,MO,13
Union,NE,1
Union,NH,1
Union,NJ,204
Union,OR,14
Union,SC,123
Union,WA,6
Union Bridge,MD,23
Union City,CA,263
Union City,GA,72
Union City,NJ,47
Union City,OK,1
Union City,PA,1
Union City,TN,1
Union Grove,AL,6
Union Grove,NC,2
Union Grove,WI,8
Union Hall,VA,1
Union Pier,MI,10
Union Point,GA,1
Union Springs,AL,2
Uniondale,NY,61
Uniontown,OH,11
Uniontown,PA,3
Unionville,CT,1
Unionville,VA,3
Unity,ME,1
Unity,OR,2
Unity,WI,5
Unityville,PA,1
Universal City,CA,9
Universal City,TX,3
University Park,IL,2
University Place,WA,1
Upatoi,GA,1
Upland,CA,203
Upper Chichester,PA,7
Upper Darby,PA,3
Upper Gwynedd,PA,1
Upper Lake,CA,18
Upper Macungie,PA,4
Upper Marlboro,MD,199
Upper Sandusky,OH,1
Upperco,MD,8
Upperville,VA,2
Upton,KY,4
Upton,MA,2
Urbana,IA,2
Urbana,IL,7
Urbana,OH,10
Urbandale,IA,136
Uriah,AL,1
Usaf Academy,CO,50
Utica,IL,7
Utica,MI,10
Utica,MS,3
Utica,NY,177
Utica,OH,7
Uvalda,GA,3
Uxbridge,MA,4
Vacaville,CA,340
Vado,NM,1
Vail,AZ,5
Vail,CO,29
Valatie,NY,28
Valdese,NC,12
Valdosta,GA,50
Vale,NC,2
Vale,OR,52
Valencia,CA,322
Valencia,PA,6
Valentine,NE,1
Valhalla,NY,41
Vallecito,CA,4
Vallejo,CA,590
Valles Mines,MO,1
Valley,AL,2
Valley,NE,23
Valley Center,CA,16
Valley Center,KS,1
Valley City,ND,1
Valley City,OH,1
Valley Cottage,NY,6
Valley Falls,NY,3
Valley Ford,CA,1
Valley Head,AL,3
Valley Park,MO,28
Valley Spring,TX,1
Valley Springs,CA,56
Valley Stream,NY,93
Valley View,TX,2
Valley Village,CA,172
Valleyford,WA,2
Valmora,NM,1
Valparaiso,IN,11
Valrico,FL,38
Valyermo,CA,99
Van,TX,1
Van Alstyne,TX,1
Van Buren,AR,7
Van Buren,OH,1
Van Dyne,WI,4
Van Etten,NY,1
Van Horn,TX,3
Van Horne,IA,1
Van Nuys,CA,529
Van Wert,OH,1
Vance,AL,61
Vance,SC,50
Vanceboro,NC,1
Vancleave,MS,37
Vancouver,WA,442
Vandalia,IL,2
Vandalia,OH,78
Vanderbilt,MI,2
Vanderbilt,PA,1
Vandergrift,PA,3
Vandiver,AL,2
Vanleer,TN,1
Varnville,SC,29
Vass,NC,2
Vaughan,MS,2
Vaughn,NM,6
Vauxhall,NJ,24
Veedersburg,IN,19
Vega,TX,1
Velpen,IN,2
Veneta,OR,25
Venetia,PA,1
Venice,CA,10
Venice,FL,163
Venice,IL,2
Ventura,CA,348
Venus,FL,7
Veradale,WA,4
Verbena,AL,84
Verdi,NV,52
Vernal,UT,38
Vernalis,CA,24
Verndale,MN,3
Vernon,CA,21
Vernon,FL,5
Vernon,IL,1
Vernon,NJ,2
Vernon,NY,4
Vernon,TX,2
Vernon,UT,4
Vernon,VT,4
Vernon Center,MN,2
Vernon Center,NY,1
Vernon Hill,VA,2
Vernon Hills,IL,134
Vernon Rockville,CT,45
Vernonia,OR,30
Vero Beach,FL,94
Verona,KY,14
Verona,NJ,4
Verona,NY,71
Verona,PA,18
Verona,VA,33
Verona,WI,11
Versailles,IN,4
Versailles,KY,2
Versailles,MO,1
Versailles,OH,1
Vesta,MN,3
Vestal,NY,14
Vestavia,AL,23
Vesuvius,VA,5
Vevay,IN,2
Veyo,UT,3
Vian,OK,3
Vicksburg,MS,46
Victor,IA,2
Victor,ID,1
Victor,NY,79
Victoria,KS,1
Victoria,MN,5
Victoria,TX,8
Victoria,VA,5
Victorville,CA,190
Vida,OR,30
Vidal,CA,1
Vidalia,GA,2
Vidalia,LA,1
Vidor,TX,1
Vienna,GA,17
Vienna,IL,3
Vienna,OH,2
Vienna,VA,166
View Park,CA,28
Vilas,NC,1
Villa Grove,CO,2
Villa Hills,KY,2
Villa Park,CA,3
Villa Park,IL,353
Villa Rica,GA,55
Villa Ridge,MO,11
Village Of Indian Springs,OH,1
Village Of Lakewood,IL,1
Villanova,PA,25
Villard,MN,1
Vincennes,IN,1
Vincent,AL,3
Vincent,OH,4
Vincentown,NJ,15
Vineland,NJ,19
Vinemont,AL,4
Vineyard,UT,1
Vinita,OK,5
Vinton,LA,17
Vinton,VA,3
Vintondale,PA,1
Virgilina,VA,1
Virgin,UT,1
Virginia,IL,2
Virginia,MN,6
Virginia Beach,VA,571
Virginia City,NV,2
Virginia State University,VA,1
Visalia,CA,265
Vista,CA,249
Vivian,LA,6
Vivian,SD,1
Volant,PA,1
Volborg,MT,1
Volcano,CA,6
Volente,TX,7
Volo,IL,20
Von Ormy,TX,36
Vonore,TN,2
Voorhees,NJ,53
Voorheesville,NY,5
Waban,MA,6
Wabash,IN,1
Wabasha,MN,4
Wabasso,MN,1
Waccabuc,NY,4
Waco,GA,32
Waco,TX,63
Waconia,MN,4
Waddell,AZ,12
Waddy,KY,4
Wade,NC,18
Wadena,MN,8
Wadesboro,NC,3
Wadesville,IN,1
Wading River,NY,8
Wadley,GA,2
Wadmalaw Island,SC,2
Wadsworth,IL,182
Wadsworth,NV,5
Wadsworth,OH,18
Waelder,TX,2
Wagarville,AL,3
Wagener,SC,33
Wagon Mound,NM,11
Wagram,NC,1
Wahkon,MN,1
Wainscott,NY,1
Waite Park,MN,2
Wakarusa,IN,1
Wake Forest,NC,358
Wakeeney,KS,1
Wakefield,MA,68
Wakefield,RI,5
Wakefield,VA,2
Wakeman,OH,4
Walbridge,OH,4
Walcott,IA,10
Walden,CO,1
Walden,NY,2
Waldo,FL,7
Waldo,ME,1
Waldo,OH,1
Waldorf,MD,34
Waldport,OR,53
Waldron,AR,1
Waldron,IN,4
Waldwick,NJ,7
Wales,MA,1
Wales,UT,1
Waleska,GA,2
Walford,IA,1
Walhalla,SC,51
Walker,KS,1
Walker,LA,29
Walker,MN,1
Walker,WV,2
Walkersville,MD,26
Walkersville,WV,2
Walkerton,IN,5
Walkertown,NC,6
Wall,TX,1
Wall Township,NJ,17
Walla Walla,WA,1
Wallace,ID,4
Wallace,MI,2
Wallace,NC,1
Wallace,SC,34
Walland,TN,2
Walled Lake,MI,2
Waller,TX,3
Wallingford,CT,50
Wallingford,PA,2
Wallisville,TX,1
Wallkill,NY,9
Wallowa,OR,26
Walls,MS,1
Wallsburg,UT,36
Walnut,CA,217
Walnut,IA,3
Walnut,OH,1
Walnut Creek,CA,604
Walnut Grove,CA,37
Walnut Grove,MN,1
Walnut Grove,MO,1
Walnut Ridge,AR,6
Walnut Shade,MO,2
Walnutport,PA,3
Walpole,MA,1
Walpole,NH,7
Walsenburg,CO,36
Walterboro,SC,504
Waltersburg,PA,2
Walterville,OR,11
Waltham,MA,173
Walton,KY,70
Walton,NY,5
Walton,OR,38
Walworth,WI,1
Wampum,PA,16
Wamsutter,WY,6
Wanamingo,MN,10
Wanatah,IN,3
Wanette,OK,1
Wantagh,NY,96
Wapakoneta,OH,15
Wapato,WA,2
Wapello,IA,2
Wappingers Falls,NY,108
Wapwallopen,PA,1
Ward,SC,11
Ware Shoals,SC,26
Wareham,MA,18
Waretown,NJ,22
Warfield,VA,24
Warfordsburg,PA,7
Warm Springs,GA,2
Warm Springs,OR,15
Warm Springs,VA,3
Warminster,PA,23
Warner,NH,42
Warner Robins,GA,15
Warners,NY,5
Warr Acres,OK,19
Warren,AR,5
Warren,CT,5
Warren,IN,4
Warren,ME,4
Warren,MI,256
Warren,NH,2
Warren,NJ,43
Warren,OH,5
Warren,OR,18
Warren,PA,1
Warren,RI,2
Warren,TX,2
Warrendale,PA,7
Warrens,WI,7
Warrensburg,NY,39
Warrenton,GA,5
Warrenton,MO,9
Warrenton,OR,85
Warrenton,VA,62
Warrenville,IL,242
Warrenville,SC,104
Warrington,PA,8
Warrior,AL,87
Warroad,MN,1
Warsaw,KY,1
Warsaw,MN,1
Warsaw,MO,1
Warsaw,NC,3
Warsaw,OH,1
Warsaw,VA,7
Wartrace,TN,2
Warwick,MD,2
Warwick,NY,7
Warwick,RI,280
Wasco,CA,27
Wasco,OR,70
Waseca,MN,8
Washburn,WI,1
Washington,CT,1
Washington,DC,947
Washington,GA,12
Washington,IA,1
Washington,IL,78
Washington,IN,5
Washington,MD,1
Washington,ME,1
Washington,MI,2
Washington,MO,4
Washington,NC,2
Washington,NJ,65
Washington,OK,4
Washington,PA,44
Washington,UT,23
Washington,VA,12
Washington,WV,1
Washington Boro,PA,5
Washington Court House,OH,1
Washington Depot,CT,1
Washington Township,OH,4
Washoe Valley,NV,44
Washougal,WA,29
Waskom,TX,7
Wassaic,NY,2
Watchung,NJ,29
Water Mill,NY,5
Water View,VA,1
Waterbury,CT,210
Waterbury,VT,1
Waterfall,PA,1
Waterford,CA,22
Waterford,CT,22
Waterford,MI,3
Waterford,NY,5
Waterford,VA,13
Waterford,WI,9
Waterford Works,NJ,12
Waterloo,IA,18
Waterloo,IL,1
Waterloo,NE,10
Waterloo,NY,53
Waterloo,SC,59
Waterloo,WI,1
Waterman,IL,1
Watersmeet,MI,1
Watertown,MA,13
Watertown,MN,1
Watertown,NY,7
Watertown,TN,3
Watertown,WI,7
Waterville,ME,13
Waterville,MN,9
Waterville,NY,10
Waterville,OH,5
Waterville,WA,1
Waterville Valley,NH,1
Watervliet,MI,16
Watervliet,NY,201
Watford City,ND,1
Wathena,KS,1
Watkins,CO,10
Watkins,MN,2
Watkinsville,GA,9
Watseka,IL,3
Watsontown,PA,1
Watsonville,CA,251
Waubun,MN,1
Wauchula,FL,19
Wauconda,IL,121
Waukee,IA,29
Waukegan,IL,447
Waukesha,WI,111
Waukomis,OK,2
Waukon,IA,1
Waunakee,WI,14
Waupaca,WI,9
Waupun,WI,6
Wausau,WI,14
Wauseon,OH,12
Wautoma,WI,1
Waveland,MS,1
Waverly,GA,15
Waverly,NE,6
Waverly,NY,5
Waverly,OH,8
Waverly,TN,6
Waverly,VA,9
Waverly Hall,GA,1
Waves,NC,2
Wawaka,IN,3
Waxahachie,TX,71
Waxhaw,NC,31
Waycross,GA,5
Wayland,IA,1
Wayland,MA,8
Wayland,MI,29
Wayland,NY,2
Wayne,IL,3
Wayne,MI,27
Wayne,NE,1
Wayne,NJ,43
Wayne,OK,10
Wayne,PA,72
Wayne City,IL,1
Waynesboro,GA,6
Waynesboro,MS,3
Waynesboro,PA,1
Waynesboro,TN,1
Waynesboro,VA,104
Waynesburg,OH,2
Waynesburg,PA,20
Waynesville,GA,1
Waynesville,MO,2
Waynesville,NC,37
Waynesville,OH,26
Waynetown,IN,4
Wayzata,MN,25
Weare,NH,2
Weatherford,OK,1
Weatherford,TX,28
Weatogue,CT,1
Weaverville,CA,16
Weaverville,NC,10
Webb,AL,1
Webb City,MO,1
Webberville,MI,12
Webberville,TX,4
Webster,FL,32
Webster,MA,35
Webster,MN,3
Webster,NY,207
Webster,TX,148
Webster City,IA,2
Wedgefield,SC,27
Wedowee,AL,1
Weed,CA,4
Weedsport,NY,82
Weedville,PA,2
Weehawken,NJ,132
Weeki Wachee,FL,9
Weems,VA,4
Weirsdale,FL,8
Weiser,ID,4
Welch,MN,2
Welch,OK,1
Welches,OR,5
Welcome,MD,1
Welcome,MN,1
Weldon,NC,6
Weldon Spring,MO,3
Weldona,CO,1
Weleetka,OK,1
Wellborn,FL,49
Wellesley,MA,5
Wellesley Hills,MA,48
Wellfleet,MA,8
Wellford,SC,161
Wellington,AL,2
Wellington,CO,7
Wellington,FL,30
Wellington,KS,3
Wellington,NV,7
Wellington,OH,7
Wellington,UT,5
Wells,ME,25
Wells,MN,4
Wells,NV,57
Wells,NY,1
Wells Tannery,PA,1
Wellston,OH,3
Wellston,OK,1
Wellsville,NY,4
Wellsville,OH,3
Wellsville,PA,11
Wellsville,UT,7
Wellton,AZ,27
Welsh,LA,3
Wendell,NC,158
Wendover,UT,41
Wenham,MA,2
Wenona,IL,1
Wenonah,NJ,1
Wentworth,NH,2
Wentzville,MO,94
Weslaco,TX,6
Wesley Chapel,FL,235
Wesson,MS,6
West,MS,1
West,TX,3
West Adams,CO,3
West Alexander,PA,4
West Alton,MO,2
West Augusta,VA,3
West Babylon,NY,94
West Baldwin,ME,1
West Barnstable,MA,11
West Bend,WI,8
West Berlin,NJ,25
West Blocton,AL,1
West Bloomfield,MI,7
West Boylston,MA,3
West Branch,IA,8
West Branch,MI,5
West Bridgewater,MA,22
West Brookfield,MA,1
West Chazy,NY,1
West Chester,OH,96
West Chester,PA,75
West Chesterfield,NH,6
West Chicago,IL,318
West Collingswood,NJ,2
West Columbia,SC,993
West Contra Costa,CA,22
West Cornwall,CT,1
West Covina,CA,748
West Coxsackie,NY,50
West Creek,NJ,3
West Decatur,PA,5
West Deptford,NJ,1
West Des Moines,IA,31
West Dover,VT,1
West End,NC,8
West Farmington,OH,1
West Finley,PA,1
West Fork,AR,1
West Frankfort,IL,4
West Friendship,MD,4
West Granby,CT,2
West Greenwich,RI,57
West Grove,PA,1
West Harrison,IN,9
West Harrison,NY,144
West Hartford,CT,114
West Harwich,MA,2
West Haven,CT,58
West Haven,UT,2
West Haverstraw,NY,2
West Hempstead,NY,91
West Henrietta,NY,32
West Hollywood,CA,13
West Islip,NY,23
West Jefferson,OH,20
West Jordan,UT,241
West Kingston,RI,1
West Lafayette,IN,10
West Lake Hills,TX,102
West Lebanon,NH,3
West Liberty,IA,4
West Linn,OR,146
West Memphis,AR,28
West Miami,FL,1
West Middlesex,PA,8
West Mifflin,PA,11
West Milford,NJ,3
West Milton,PA,1
West Monroe,LA,15
West New York,NJ,1
West Newbury,MA,4
West Newton,IN,1
West Newton,MA,41
West Newton,PA,7
West Nyack,NY,180
West Olive,MI,7
West Orange,NJ,59
West Palm Beach,FL,1834
West Park,FL,1
West Peoria,IL,1
West Plains,MO,1
West Point,CA,6
West Point,GA,14
West Point,KY,5
West Point,NE,1
West Point,NY,1
West Point,VA,23
West Roxbury,MA,13
